ID;SEX;CHILD_BOOL;REALTY_BOOL;HAVE_ACCOUNT_BOOL;EMAIL_BOOL;DCI;PROFIT_FAMILY;UCI;FOREIGN_PASSPORT_BOOL;SIML;EDUCATION;TRANSPORT_AMOUNT;target;sample
1600;1;1;1;0;0;25074;37727;0;1;156;3;0;0;Train
1601;0;0;1;0;1;19611;19611;0;0;19;3;1;0;Train
1602;0;0;1;0;0;17405,6895;37400;0;0;7;3;0;0;Train
1603;1;0;1;0;0;11387,2598;11387,2598;0;0;23;6;0;0;Train
1605;1;1;0;0;0;11092,5;29000;0;0;10;5;1;0;Train
1606;1;1;1;0;0;20077,3203;50000;0;0;7;3;1;0;Train
1607;0;1;1;0;0;7281,8701;7281,8701;0;0;23;5;0;0;Train
1608;0;1;1;0;0;18731,5098;38731,5117;0;0;62;5;0;0;Train
1609;1;1;1;0;0;19515,0508;44000;0;1;63;3;0;0;Train
1610;1;1;1;0;0;20808,1895;33808,1914;13000;0;207;4;0;0;Train
1611;0;1;0;0;0;10583;12663,2598;0;0;71;6;0;0;Train
1613;0;0;0;0;1;23864,4395;25000;0;0;46;3;0;0;Train
1614;1;1;1;0;0;7789,2402;17289,2402;2000;0;24;5;0;0;Train
1617;0;1;1;0;1;13468,5898;17500;4500;0;17;3;0;0;Train
1619;0;1;0;0;0;15936,7197;15936,7197;0;0;131;5;0;0;Train
1620;0;0;0;0;0;62050,4297;62050,4297;0;0;14;3;0;0;Train
1621;1;0;1;0;0;13525,46;25000;0;0;96;3;1;0;Train
1622;0;1;0;0;0;10901,0596;50000;0;1;171;3;0;0;Train
1623;1;1;1;0;0;22480,1992;34000;0;1;10;6;1;0;Train
1624;0;1;0;0;0;3971,8501;30000;10000;0;54;5;0;0;Train
1625;1;1;1;0;0;37090,9102;59372,1289;0;0;59;5;1;0;Train
1626;1;1;1;0;1;43500;155000;0;1;9;5;0;0;Train
1627;0;0;1;0;1;22040,7109;22040,7109;0;1;20;3;0;0;Train
1628;0;1;0;0;0;13991,8301;13991,8301;0;0;112;5;0;0;Train
1632;0;1;1;0;0;19380,8594;70000;0;0;44;5;0;0;Train
1633;0;0;1;0;1;33587,25;33587,25;0;0;76;3;1;0;Train
1634;0;0;1;0;0;39150;84150;45000;1;37;5;0;0;Train
1635;0;1;1;0;0;14769,8896;30000;0;0;38;5;0;0;Train
1636;0;0;0;0;0;8647,1201;20800;0;0;143;6;0;0;Train
1638;0;1;1;0;1;17400;29400;12000;0;150;3;0;0;Train
1639;0;0;0;0;0;10086,7197;25000;0;0;134;5;0;0;Train
1640;0;1;1;0;0;19758,6602;19758,6602;0;0;263;5;0;0;Train
1642;1;1;1;0;1;23120,4805;41500;0;0;158;3;1;0;Train
1643;0;0;0;0;1;3693,8899;7193,8901;3500;0;22;3;0;0;Train
1644;0;1;0;0;0;10000,25;10000,25;0;0;18;3;0;0;Train
1646;1;1;0;1;0;0;12500;0;1;0;3;0;0;Train
1647;1;0;1;0;1;42535,7617;42535,7617;0;1;91;5;1;0;Train
1648;0;0;1;0;0;34361,6211;34361,6211;0;1;12;3;0;0;Train
1649;0;1;0;0;0;11986;11986;0;0;343;5;0;0;Train
1650;0;1;1;0;0;26701,3301;36701,3281;0;0;180;5;1;0;Train
1651;0;1;1;0;0;5466,7202;5466,7202;0;0;12;3;0;0;Train
1653;0;1;1;0;1;10199,1299;13199,1299;0;1;36;3;0;0;Train
1655;0;1;0;0;1;26259,1094;34259,1094;8000;0;146;3;0;0;Train
1656;1;0;0;0;0;15277,2197;25277,2207;10000;0;19;5;0;0;Train
1657;1;0;0;1;0;0;45000;0;0;0;2;2;0;Train
1661;0;0;1;0;0;11365,3203;45000;0;0;13;3;0;0;Train
1666;0;0;1;0;1;152932,9844;152932,9844;0;0;146;1;0;0;Train
1667;1;1;0;0;0;21951,8301;21951,8301;0;0;12;3;0;0;Train
1668;0;0;1;0;0;16751,0801;41751,0781;0;0;98;3;0;0;Train
1671;1;0;0;0;1;33256,7109;33256,7109;0;1;39;3;0;0;Train
1673;0;0;1;0;0;3983,74;9000;0;0;16;5;0;0;Train
1674;1;1;1;0;1;117812,5391;145000;0;0;27;3;1;0;Train
1675;0;1;1;0;0;12138,9502;40000;12100;0;60;5;1;0;Train
1676;1;0;0;0;0;21226,9297;36226,9297;15000;1;108;6;0;0;Train
1678;1;1;1;0;0;32087,6504;35087,6484;0;0;84;6;0;0;Train
1679;0;0;0;0;0;22646,0098;22646,0098;0;0;36;5;0;0;Train
1680;1;1;1;0;1;127165;163165;30000;1;17;3;1;0;Train
1684;0;0;0;0;0;15699,6299;15699,6299;0;0;16;3;0;0;Train
1685;1;1;1;0;1;24039,1895;41000;0;0;61;3;1;0;Train
1686;0;1;0;0;0;13322,7305;13322,7305;0;0;55;3;0;0;Train
1688;0;1;0;0;1;14983;20000;0;0;61;3;0;0;Train
1689;1;0;0;0;0;18317,8105;19587,9199;0;0;7;5;0;0;Train
1690;0;0;1;0;0;16270,4404;16270,4404;0;0;84;5;0;0;Train
1691;0;0;0;0;0;12321,2998;21000;0;0;6;5;0;0;Train
1693;0;1;0;0;0;5002,5;20000;0;0;19;5;0;0;Train
1694;1;0;1;0;1;30811,7402;30811,7402;0;1;8;4;0;0;Train
1695;0;1;1;0;0;13755,2197;30000;0;0;48;3;0;0;Train
1696;1;0;0;0;0;14500,0898;59500,0898;45000;0;15;6;0;0;Train
1697;0;0;1;0;0;7021,1499;7021,1499;0;0;33;5;0;0;Train
1698;1;0;0;0;0;8392,25;25103,6191;8711,3701;1;96;5;1;0;Train
1699;1;0;1;0;0;35645,5391;45645,5391;0;0;314;5;0;0;Train
1700;0;0;1;0;0;11080,6299;26080,6309;0;0;87;4;0;0;Train
1701;0;0;1;0;0;8434,5801;8434,5801;0;0;28;3;0;0;Train
1702;0;0;0;1;0;0;16000;0;0;20;5;0;0;Train
1704;0;0;0;0;0;6960;6960;0;0;15;5;0;0;Train
1705;0;1;1;0;0;44422,4297;70000;0;1;218;3;1;0;Train
1706;0;1;0;0;0;4810,6699;36000;28000;0;23;5;1;0;Train
1709;0;0;1;0;0;31914,8203;35000;0;1;92;5;0;0;Train
1710;0;1;1;0;0;8048;34000;0;0;22;5;0;0;Train
1711;0;1;0;0;1;6271,3301;30000;0;0;48;5;0;0;Train
1712;0;1;1;0;0;5869,3501;25869,3496;10000;0;60;6;0;0;Train
1713;0;1;1;0;0;19867,9004;20000;0;0;36;5;0;0;Train
1715;0;1;1;0;0;6353;26300;0;0;64;3;0;0;Train
1716;1;0;1;0;0;17033,0195;25000;0;0;151;6;1;0;Train
1717;1;0;1;1;0;0;23000;0;0;60;5;0;0;Train
1719;0;1;0;0;0;14080,4902;18000;0;0;11;5;0;0;Train
1720;1;0;1;0;0;30580,5;30580,5;0;1;11;3;1;0;Train
1721;1;1;1;0;0;5220;20000;2000;0;10;6;0;0;Train
1722;0;0;1;0;1;10233,0898;42000;30000;1;31;4;0;0;Train
1723;0;0;1;0;0;5952,1201;28952,1191;5000;0;6;3;0;0;Train
1724;1;0;0;0;0;25150,0508;25150,0508;0;0;16;5;0;0;Train
1727;0;0;1;0;0;16308,6396;16308,6396;0;0;278;5;0;0;Train
1728;0;0;0;0;0;5412,9302;5412,9302;0;0;60;5;0;0;Train
1729;1;1;0;0;0;17400;27400;10000;0;95;5;1;0;Train
1732;0;1;0;1;0;0;47000;0;0;39;5;0;0;Train
1733;1;1;0;0;0;27917,2305;27917,2305;0;0;101;5;0;0;Train
1734;0;1;1;0;0;22057,2695;22057,2695;0;0;60;3;0;0;Train
1735;0;1;0;1;0;0;25000;0;0;144;6;0;0;Train
1736;1;1;1;0;0;20213,9805;50000;0;1;293;3;0;0;Train
1737;1;0;1;0;1;56099,3594;56099,3594;0;0;21;3;1;0;Train
1739;0;0;1;0;0;11780,4805;16944,4102;3000;0;14;5;0;0;Train
1741;1;1;0;0;1;25928,0898;25928,0898;0;1;23;3;0;0;Train
1743;1;0;1;0;0;3458,5801;3458,5801;0;0;50;4;0;0;Train
1744;1;1;1;0;0;24425,25;24425,25;0;0;91;3;1;0;Train
1745;0;0;0;0;1;5945;5945;0;0;15;3;0;0;Train
1747;1;0;1;0;0;14001;14001;0;0;168;5;1;0;Train
1751;0;1;0;0;0;23896,9707;60000;0;0;61;3;0;0;Train
1752;1;1;1;0;1;125953,1406;125953,1406;0;0;21;3;1;0;Train
1753;1;1;0;0;0;7824,2798;62800;33000;1;60;5;0;0;Train
1755;0;1;1;0;0;8004;22004;14000;0;22;6;0;0;Train
1756;1;1;0;0;1;31363,8594;45363,8594;14000;0;7;3;1;0;Train
1757;0;1;0;0;0;16482,4902;16482,4902;0;0;78;5;0;0;Train
1758;0;0;0;0;0;8732,21;10000;0;0;10;5;0;0;Train
1759;1;1;1;0;1;23298,6504;40000;0;0;31;3;1;0;Train
1760;0;1;1;0;0;8700,0098;23700,0098;15000;0;60;3;0;0;Train
1761;0;1;0;0;1;9946;7000;0;0;8;3;0;0;Train
1763;1;0;0;0;0;7360,6699;40000;23000;0;13;4;1;0;Train
1764;0;1;0;0;0;4383;20000;0;0;24;3;0;0;Train
1766;1;0;1;0;0;13050;16000;2000;0;10;5;0;0;Train
1767;1;1;1;0;0;54140,6406;90000;0;0;16;3;1;0;Train
1768;1;0;0;1;1;0;116000;12000;1;6;3;1;0;Train
1770;0;1;1;0;1;8043,1899;60000;50000;1;60;3;0;0;Train
1775;0;0;1;0;1;43500;43500;0;1;22;2;1;0;Train
1776;1;1;1;0;0;8718,9102;30000;0;0;14;5;0;0;Train
1777;0;1;0;0;0;13155,4102;15000;0;0;37;5;0;0;Train
1778;0;1;1;0;0;24016,4902;54016,4883;10000;0;28;3;1;0;Train
1779;1;0;1;0;0;10418;65000;30000;0;10;3;0;0;Train
1780;1;0;1;0;0;30840,0898;30840,0898;0;0;35;5;1;0;Train
1781;0;1;1;0;0;20946,9902;60000;5000;1;221;3;0;0;Train
1785;1;0;1;0;0;9714,29;27000;17285,7109;0;60;5;1;0;Train
1786;0;1;0;0;0;17584,75;17584,75;0;0;292;5;0;0;Train
1787;0;1;1;0;0;29051,7695;150000;10000;0;63;3;1;0;Train
1789;0;0;1;0;0;6085,71;16085,71;10000;0;25;5;1;0;Train
1790;1;0;1;0;1;21640,1406;35000;0;0;73;5;1;0;Train
1791;0;0;1;0;0;13050;30000;17000;0;239;3;0;0;Train
1792;1;1;0;0;0;5220;9000;0;0;40;6;0;0;Train
1793;0;0;0;0;1;45886,2695;45886,2695;0;0;13;4;1;0;Train
1796;1;1;1;0;0;17400;40000;3000;0;35;5;0;0;Train
1797;0;1;1;0;0;10574,4004;10574,4004;0;0;105;5;0;0;Train
1798;1;1;1;0;0;21738,3906;80976,7812;25000;0;68;3;0;0;Train
1799;1;0;1;0;0;28014;38014;0;0;33;5;0;0;Train
1800;1;1;0;0;0;8313,2803;13000;0;0;40;6;0;0;Train
1801;0;1;1;0;0;4611,1099;15000;10000;0;12;3;1;0;Train
1802;0;1;1;0;0;11699,1602;11699,1602;0;1;12;3;0;0;Train
1804;1;1;1;0;1;13723,5498;24000;10000;0;11;5;1;0;Train
1805;1;1;0;0;0;13884,7402;40000;0;0;31;3;0;0;Train
1806;1;1;1;0;1;39150;68915;20000;1;20;3;1;0;Train
1807;1;0;0;1;0;0;30000;0;0;0;5;0;0;Train
1810;1;1;1;0;0;13183,0898;13183,0898;0;0;19;5;1;0;Train
1811;1;1;1;0;0;75690;145690;0;0;72;3;2;0;Train
1812;1;0;1;0;0;14387,2803;30387,2793;0;0;12;5;1;0;Train
1813;1;0;1;0;0;16710;30710;0;0;136;5;1;0;Train
1814;1;1;1;0;0;38654,3594;70000;0;0;313;5;1;0;Train
1815;0;1;1;0;0;14709,2002;36000;10000;0;16;3;0;0;Train
1816;1;1;1;0;0;20168,5508;29168,5508;0;1;11;5;1;0;Train
1817;0;0;0;0;0;10438,5498;25000;0;0;44;6;0;0;Train
1819;1;1;1;1;0;0;23000;0;0;11;6;0;0;Train
1820;0;0;0;0;0;23483;50000;0;0;72;6;0;0;Train
1821;1;1;0;0;0;28777,4004;35000;0;0;90;3;1;0;Train
1822;0;1;1;0;0;9671,5801;11000;0;0;17;5;0;0;Train
1825;0;1;0;0;0;5499,4302;11000;0;0;52;5;0;0;Train
1826;1;1;0;1;0;0;45000;0;1;0;3;1;0;Train
1827;0;1;1;0;0;20694,3008;45000;0;1;176;3;0;0;Train
1832;0;0;1;0;0;9834,5195;9834,5195;0;0;19;5;0;0;Train
1833;0;0;0;0;0;32855,6094;55000;0;0;109;5;0;0;Train
1834;0;1;1;1;0;0;35000;5350,5;0;41;6;0;0;Train
1836;0;1;1;0;0;5563,0898;29563,0898;0;0;44;5;0;0;Train
1837;0;0;1;0;0;5046;5046;0;0;20;3;0;0;Train
1838;0;0;1;0;0;12504,4102;22504,4102;0;0;84;3;0;0;Train
1841;0;1;1;0;1;10724,3799;45000;0;0;10;3;0;0;Train
1843;0;1;0;0;0;27608,5703;27608,5703;0;0;25;3;0;0;Train
1844;1;0;1;0;1;50395,5586;65000;0;0;65;3;1;0;Train
1845;0;1;1;0;0;10938;10938;0;0;71;5;1;0;Train
1846;1;1;1;0;0;5945,3501;34000;15054,6504;0;10;5;0;0;Train
1848;0;0;1;0;1;9988,8896;7500;0;0;30;4;0;0;Train
1850;0;1;1;0;0;9593,0703;19593,0703;0;0;36;3;0;0;Train
1851;1;0;0;0;0;6090;65000;35000;1;29;5;0;0;Train
1852;1;0;1;0;0;6232,8301;6232,8301;0;0;15;3;0;0;Train
1854;0;0;0;0;0;11619,3496;11619,3496;0;0;354;5;0;0;Train
1855;1;1;0;0;0;16047,5898;29000;0;0;108;6;1;0;Train
1856;1;0;1;0;1;34800;54800;20000;1;40;4;0;0;Train
1857;0;1;1;0;0;26409,0898;76409,0938;0;0;38;3;1;0;Train
1858;1;1;1;0;0;54574,6602;71574,6562;0;0;87;3;0;0;Train
1859;0;1;1;0;0;17400;17400;0;0;21;3;0;0;Train
1860;1;1;1;0;0;214932,6719;275000;0;0;49;3;1;0;Train
1861;0;0;1;0;1;6668,2002;6668,2002;0;0;36;4;0;0;Train
1864;0;1;1;0;0;65748,6328;65748,6328;0;0;61;3;0;0;Train
1865;0;1;0;0;1;32070,8906;70000;0;1;75;3;0;0;Train
1867;1;1;1;1;0;0;30000;15000;0;0;6;0;0;Train
1868;1;1;1;0;1;38635,6797;53635,6797;0;1;162;3;1;0;Train
1869;0;1;0;0;1;8700;33700;0;0;65;5;0;0;Train
1870;0;1;0;0;0;35205,4297;52205,4297;0;0;188;3;0;0;Train
1873;0;1;0;0;0;19532,6309;24832,6309;5300;0;253;5;0;0;Train
1874;1;1;1;0;0;6929,04;12000;0;0;134;5;0;0;Train
1875;1;1;1;0;1;58761,9805;65000;0;1;22;3;0;0;Train
1876;1;0;1;0;1;28313,4199;28313,4199;0;1;8;3;0;0;Train
1877;1;1;1;0;0;13503,7803;31503,7793;0;0;23;5;0;0;Train
1879;0;0;1;0;0;10799,2197;10799,2197;0;0;6;5;1;0;Train
1881;1;1;1;0;0;67430;87430;20000;1;60;3;1;0;Train
1883;0;1;1;0;0;17016,3301;27016,3301;10000;0;11;2;1;0;Train
1884;0;0;0;0;0;7967;7967;0;0;17;4;0;0;Train
1889;0;1;1;0;0;48500;60000;0;1;18;3;0;0;Train
1890;0;0;1;0;0;20493,2207;50000;0;0;99;5;0;0;Train
1892;1;1;0;0;0;9613,5;34600;20000;0;6;5;0;0;Train
1894;1;1;1;0;0;10375,5098;40375,5117;20000;0;6;5;1;0;Train
1895;1;1;0;0;0;18635,4609;23635,4609;0;0;67;3;1;0;Train
1896;1;0;0;0;0;26100;41100;0;0;52;5;0;0;Train
1900;1;0;0;0;0;36076,1602;36076,1602;0;0;55;5;0;0;Train
1903;1;0;0;0;0;20891,7207;35000;0;0;25;4;1;0;Train
1906;1;1;1;1;0;0;57000;45000;1;0;4;0;0;Train
1907;1;1;0;0;0;23850,9492;39000;0;0;9;5;1;0;Train
1908;0;1;1;0;0;16978,7793;50000;0;0;7;3;0;0;Train
1910;0;1;0;0;1;13985,7598;15000;0;1;37;4;0;0;Train
1912;0;1;1;0;0;10771,2305;30771,2305;2000;0;127;3;0;0;Train
1915;1;0;0;0;0;10913,1104;15913,1104;5000;0;145;3;1;0;Train
1916;0;0;0;1;0;17287,3203;23422,9297;10000;0;17;5;0;0;Train
1917;0;0;1;0;1;8634,6699;60000;40000;0;80;5;1;0;Train
1918;1;1;0;0;1;52730,1406;120000;0;1;66;3;0;0;Train
1919;1;0;1;0;0;15946,2305;15946,2305;0;0;24;5;0;0;Train
1922;0;0;1;0;1;45101,9219;45000;0;1;62;3;0;0;Train
1924;0;1;1;0;0;19142,6699;49142,6719;0;0;53;3;0;0;Train
1925;1;0;1;0;0;16608,7109;16608,7109;0;0;27;5;0;0;Train
1927;1;1;1;0;0;197776;203000;0;1;154;2;2;0;Train
1929;0;0;0;0;0;5631,2002;20000;0;0;106;5;0;0;Train
1931;1;1;0;0;0;52690,0508;52690,0508;0;0;6;3;1;0;Train
1932;0;1;1;0;0;34488,9102;70000;0;1;15;3;0;0;Train
1933;0;1;1;0;0;8139,0298;33000;0;0;60;5;0;0;Train
1934;0;1;1;0;1;33726,9688;90000;0;0;39;3;1;0;Train
1935;1;0;0;0;1;31575,6699;38000;0;1;43;5;1;0;Train
1936;0;0;0;0;1;15288,3398;15288,3398;0;0;28;3;0;0;Train
1938;0;1;1;0;0;11797,3496;70000;0;0;88;3;1;0;Train
1939;0;-1;0;0;1;0;0;0;0;0;5;0;0;Train
1940;0;0;1;0;1;5372,5698;30000;8000;1;116;5;0;0;Train
1941;0;0;1;1;0;0;40000;0;0;0;4;1;0;Train
1942;1;0;1;0;1;15830,9004;15830,9004;0;0;21;5;0;0;Train
1945;0;0;0;1;1;0;21691,4297;0;0;0;6;0;0;Train
1946;0;1;1;0;1;42788,9219;80000;0;0;22;3;0;0;Train
1948;1;1;0;0;0;18180,4297;25000;2000;0;70;6;1;0;Train
1949;1;0;1;0;1;7614,6699;47614,6719;40000;1;36;5;1;0;Train
1951;1;1;1;0;0;13607,0498;53607,0508;30000;1;60;3;1;0;Train
1952;0;0;0;0;0;16646;16646;0;0;60;3;0;0;Train
1953;0;0;1;0;0;15186,7598;35186,8594;0;0;65;3;0;0;Train
1954;1;0;0;0;1;19959;19959;0;1;18;3;0;0;Train
1957;1;1;1;0;0;21105,3301;61105,3281;30000;0;86;5;2;0;Train
1958;1;1;0;0;0;16456,4102;26456,4102;0;0;7;3;0;0;Train
1959;1;1;1;0;0;19661,7402;60000;25000;1;43;3;1;0;Train
1960;0;0;1;1;0;8671;8671;0;0;7;6;0;0;Train
1962;1;1;1;0;0;8835,5098;25000;5500;1;32;6;1;0;Train
1963;1;1;1;0;1;50750;95000;0;1;93;3;1;0;Train
1964;1;0;1;0;0;43500;93500;0;0;23;5;1;0;Train
1965;0;1;0;0;0;9125,5098;50000;0;1;18;4;0;0;Train
1969;0;1;1;0;1;20300;50000;15000;1;62;3;1;0;Train
1970;0;0;0;0;0;20760,5996;50760,6016;0;1;13;3;0;0;Train
1971;0;1;0;1;0;0;33700;0;0;22;5;0;0;Train
1972;0;1;1;1;0;0;17000;0;0;0;6;0;0;Train
1975;1;0;0;0;0;13320,2803;13320,2803;0;0;22;5;0;0;Train
1977;0;0;0;0;1;8700;20000;10000;1;12;4;0;0;Train
1980;1;1;1;0;0;7830;24000;0;1;14;3;0;0;Train
1982;1;1;1;0;1;45414;65414;0;1;36;3;1;0;Train
1984;1;0;0;0;1;17989,3008;50000;0;1;19;3;1;0;Train
1985;0;0;0;0;1;20223,9004;17000;0;0;30;3;0;0;Train
1986;0;1;1;0;1;42112,6406;70600;0;0;47;5;0;0;Train
1987;1;0;0;0;1;12293,2998;50000;30000;0;16;3;1;0;Train
1988;1;1;1;0;1;30449,7598;80000;0;1;39;5;0;0;Train
1989;1;1;1;0;0;9570;31000;20000;0;28;6;1;0;Train
1990;1;1;0;0;0;11890;17890;6000;0;56;5;1;0;Train
1991;0;1;0;0;0;9404,7002;9404,7002;0;0;65;5;0;0;Train
1992;0;1;0;0;1;4611;12500;7889;0;47;5;0;0;Train
1993;0;0;1;0;0;21592,1504;33592,1484;0;1;126;3;0;0;Train
1994;1;0;1;0;0;65250;200000;0;1;50;3;0;0;Train
1995;0;1;0;0;0;9448,6699;29448,6699;0;0;12;3;0;0;Train
1996;0;1;1;0;0;12413,0303;12413,0303;0;0;36;3;0;0;Train
1997;1;0;1;0;1;12480;14480;2000;0;36;5;0;0;Train
1998;0;0;0;0;0;5481;9481;4000;0;14;5;0;0;Train
2000;1;1;0;0;0;22825,2305;25000;0;0;37;7;0;0;Train
2001;0;0;1;0;0;9148,7695;45000;3000;0;20;6;0;0;Train
2002;1;0;1;0;1;20010;20000;0;0;10;5;0;0;Train
2003;0;0;1;0;0;3408,3501;3408,3501;0;0;33;6;0;0;Train
2004;1;1;0;0;1;5220;18000;6000;0;16;5;0;0;Train
2005;1;1;1;0;1;14297;30000;0;0;10;5;0;0;Train
2007;0;0;1;0;0;7054,1499;25000;0;0;45;5;0;0;Train
2009;1;1;0;0;0;87216,75;87216,75;0;1;230;3;1;0;Train
2015;1;1;0;0;0;8927,5;27000;10000;0;18;5;0;0;Train
2016;1;0;0;0;0;18222,3691;18222,3691;0;1;64;4;0;0;Train
2017;1;1;0;0;0;16820;35000;5000;0;15;5;1;0;Train
2019;0;1;0;0;1;10369,4902;30369,4902;0;0;60;5;0;0;Train
2020;0;1;1;0;0;10150,7598;60000;0;0;14;4;1;0;Train
2021;0;1;1;0;1;10009,5303;20000;0;0;33;3;0;0;Train
2024;0;0;1;0;1;12885,8799;12885,8799;0;0;52;3;0;0;Train
2025;0;0;0;0;0;12188,1396;12188,1396;0;0;26;3;0;0;Train
2026;1;0;0;0;1;13053,71;45000;30000;0;19;3;0;0;Train
2027;1;0;1;0;0;10367,5;37000;0;0;98;3;0;0;Train
2030;1;1;1;0;1;15660;33360;5700;1;6;6;1;0;Train
2031;0;1;1;0;1;39374,4219;69374,4219;30000;1;69;3;1;0;Train
2032;1;1;0;0;1;14903,8096;44903,8086;30000;0;39;3;1;0;Train
2033;0;1;0;0;1;21115,9102;21115,9102;0;1;112;3;0;0;Train
2034;1;0;0;0;0;12394;12400;0;0;24;4;0;0;Train
2035;0;1;1;0;1;23090,5996;300000;70000;1;67;3;0;0;Train
2036;0;0;0;0;1;67622,7266;67622,7266;0;0;48;3;0;0;Train
2037;1;0;0;0;1;14789,9902;55000;20000;0;13;3;0;0;Train
2038;1;1;1;1;0;0;7500;0;0;0;6;0;0;Train
2039;0;1;1;0;0;11369,0703;60000;0;0;27;6;0;0;Train
2040;0;0;0;0;0;19991,4707;19991,4707;0;0;0;6;0;0;Train
2041;0;1;1;0;0;4822,0801;44822,0781;0;0;10;5;0;0;Train
2042;0;1;0;0;0;29388,3301;100000;50000;1;35;3;0;0;Train
2043;1;0;0;0;0;18679,2793;18679,2793;0;1;28;3;1;0;Train
2044;1;1;1;0;1;23097,3105;26548,6309;0;1;20;1;0;0;Train
2047;0;0;1;0;0;5726,6001;35726,6016;30000;0;103;3;1;0;Train
2049;0;0;0;0;0;11243,54;11243,54;0;0;16;5;0;0;Train
2050;0;0;0;0;1;49780,1406;59780,1289;10000;0;38;2;1;0;Train
2051;1;0;0;1;0;0;22000;0;0;0;5;0;0;Train
2052;0;0;0;0;1;30799,1406;70000;0;1;35;3;0;0;Train
2053;1;0;0;0;0;8270,8203;18270,8203;10000;0;112;5;1;0;Train
2054;0;0;0;0;1;34043,6992;34043,6992;0;0;32;5;0;0;Train
2055;0;0;0;0;0;3874,6699;13874,6699;10000;0;50;3;0;0;Train
2057;0;1;1;0;0;9856,5703;10000;0;0;43;5;0;0;Train
2059;1;0;1;0;1;25201,8301;29500;0;1;74;3;1;0;Train
2060;0;0;0;0;0;1805;1805;0;0;60;4;0;0;Train
2063;0;1;1;0;0;19066,0391;55000;0;1;75;3;0;0;Train
2064;0;1;1;0;1;8437,46;48000;0;0;22;3;0;0;Train
2065;0;0;0;0;0;32407,5;32407,5;0;0;28;3;0;0;Train
2066;0;1;1;0;0;31182,25;38182,25;7000;0;105;5;0;0;Train
2067;0;0;0;0;1;14191,0596;14191,0596;0;1;13;5;0;0;Train
2070;0;1;0;0;0;4581,77;24581,7695;20000;0;25;5;0;0;Train
2072;1;1;1;0;1;13202,5898;24000;9800;0;60;3;0;0;Train
2073;1;1;1;0;1;39312,6992;70000;0;1;12;3;1;0;Train
2074;0;0;0;0;0;13877,2402;13877,2402;0;0;144;3;0;0;Train
2075;0;1;1;0;0;8640,6299;40000;0;1;140;3;0;0;Train
2076;1;1;1;0;1;52200;67200;0;1;136;2;2;0;Train
2078;1;0;1;0;0;9672,5303;9672,5303;0;0;83;5;0;0;Train
2079;0;1;0;0;1;11389,8604;47000;5000;0;65;3;0;0;Train
2080;1;0;0;0;1;20889,8398;15000;0;0;64;3;0;0;Train
2081;1;0;1;0;0;7086,8701;7086,8701;0;0;25;3;1;0;Train
2082;0;1;1;0;0;12940,5498;27940,5508;0;0;14;5;0;0;Train
2084;0;1;0;1;0;0;75000;0;0;36;4;0;0;Train
2088;0;0;1;0;1;11719,3496;11719,3496;0;0;40;3;0;0;Train
2091;1;0;1;0;0;4524,96;36524,9609;32000;0;36;4;0;0;Train
2092;1;0;0;1;0;5013,6699;5013,6699;0;0;60;3;0;0;Train
2094;1;1;1;0;0;91150,3438;136233,5625;16233,5596;1;14;2;0;0;Train
2095;0;1;0;0;0;17494,1406;41000;0;0;89;3;0;0;Train
2096;0;1;0;0;0;32141,3301;32141,3301;0;0;24;5;0;0;Train
2097;1;0;0;1;1;0;15000;1500;0;12;4;1;0;Train
2098;0;0;0;0;1;12176;12176;0;0;0;5;0;0;Train
2100;1;1;1;0;0;10226,2402;10390,6699;0;0;33;6;0;0;Train
2101;1;0;0;0;1;21750;82000;25000;0;135;5;1;0;Train
2104;0;0;1;0;0;5320,54;38000;0;0;253;5;0;0;Train
2106;1;1;0;0;1;17474,7402;30000;0;0;13;5;0;0;Train
2107;0;0;1;0;0;15288,46;45000;0;0;14;3;0;0;Train
2108;0;1;1;0;0;6960;16960;0;0;15;3;0;0;Train
2109;1;0;0;0;0;752,1;5892,1001;5140;0;0;6;0;0;Train
2111;0;0;1;0;1;6898,2998;16898,3008;10000;0;16;5;0;0;Train
2113;1;0;0;0;1;1100;1100;0;0;0;4;0;0;Train
2114;0;0;0;1;0;0;26000;0;0;0;4;0;0;Train
2115;0;1;1;0;0;14773,5303;30000;0;0;6;5;0;0;Train
2116;0;1;1;0;0;5800,0498;25000;0;1;66;3;0;0;Train
2117;0;1;1;0;1;17402,4297;17402,4297;0;1;43;3;1;0;Train
2118;0;1;0;0;0;6119,8701;6119,8701;0;0;90;5;0;0;Train
2120;1;0;1;0;0;16056,8301;16056,8301;0;0;6;6;1;0;Train
2121;1;0;0;0;0;11314,4004;31314,4004;20000;0;36;3;0;0;Train
2122;0;1;0;0;1;39103,8906;250000;6000;1;13;3;1;0;Train
2123;1;1;1;0;0;31134,3398;41134,3398;0;1;93;6;0;0;Train
2124;0;0;1;0;0;21750;21750;0;0;10;4;1;0;Train
2127;0;0;0;1;1;21750;21750;0;0;39;3;0;0;Train
2129;0;0;0;0;1;15983,5303;15983,5303;0;0;32;3;0;0;Train
2131;1;1;1;0;1;287927;287927;0;1;35;5;0;0;Train
2134;0;1;1;1;0;0;27663;0;0;18;5;0;0;Train
2135;0;1;1;0;0;17593,5391;50000;0;0;140;3;0;0;Train
2136;0;1;1;0;0;17059,6699;67059,6719;50000;1;186;3;1;0;Train
